Date,AIR.PA,BNP.PA,MC.PA,OR.PA,SAN.PA,^FCHI,Return_AIR.PA,Return_BNP.PA,Return_MC.PA,Return_OR.PA,Return_SAN.PA,Return_^FCHI
2011-05-25,18.02731704711914,25.62598991394043,91.76322937011719,68.06019592285156,32.67435073852539,3928.989990234375,-0.009749739197069562,0.022408457969987028,0.0,-0.0002336691856241746,-0.002772203591581812,0.003091774009975401
2011-05-26,18.156402587890625,25.542959213256836,90.82768249511719,67.61466979980469,32.783348083496094,3917.219970703125,0.0071605519797586226,-0.003240097298189637,-0.01019522614256052,-0.006546059954806727,0.0033358687321118907,-0.0029956858023321153
2011-05-27,18.087825775146484,26.1290340423584,92.27000427246094,68.43411254882812,32.71674346923828,3950.97998046875,-0.003777004415504548,0.0229446723149207,0.015879759757398748,0.012119304160615796,-0.002031659917351214,0.00861835945341749
2011-05-30,18.091861724853516,25.987396240234375,91.99713134765625,68.39432525634766,32.75307083129883,3942.530029296875,0.00022313072655633093,-0.0054207056370476625,-0.0029573307919107394,-0.0005813956081052174,0.0011103599627726446,-0.002138697541786194
2011-05-31,18.45894432067871,26.48067855834961,94.25806427001953,69.55585479736328,33.31621551513672,4006.93994140625,0.02028992932888274,0.018981598370040764,0.024576124159993995,0.01698283500366604,0.01719364534514889,0.01633720266700478
2011-06-01,18.027198791503906,26.275548934936523,93.63436126708984,68.95122528076172,32.69857406616211,3964.81005859375,-0.023389502762145464,-0.007746388483251598,-0.006616972327619375,-0.008692719230653179,-0.018538763764869737,-0.010514228670398862
2011-06-02,17.424388885498047,25.5966854095459,92.11408233642578,68.25908660888672,32.214149475097656,3889.8701171875,-0.033438911556794904,-0.0258363213294468,-0.01623633578625583,-0.010038090970199365,-0.014814853702313502,-0.01890126898861577
2011-06-03,17.712465286254883,26.15345001220703,92.1920394897461,67.7737808227539,31.74789810180664,3890.679931640625,0.016532941421928182,0.021751433584189517,0.0008463109151497505,-0.007109760915986696,-0.01447349630172412,0.0002081854737376876
2011-06-06,17.667198181152344,25.640636444091797,91.64629364013672,68.21930694580078,31.753950119018555,3863.39990234375,-0.002555663730088864,-0.01960787459688418,-0.005919663483202053,0.006573723903821271,0.0001906273351548471,-0.007011635440639208
2011-06-07,17.564313888549805,25.70901870727539,91.68528747558594,67.9647216796875,31.741838455200195,3871.919921875,-0.0058234640007772676,0.0026669487449229035,0.00042548185966295726,-0.0037318653253916034,-0.00038142227259796435,0.0022053164949560333
2011-06-08,17.45731544494629,25.499006271362305,90.55481719970703,67.24076080322266,31.68734359741211,3837.97998046875,-0.006091808896291018,-0.008168823489698385,-0.012329898362154701,-0.010652009727588063,-0.0017168147920920696,-0.00876566202066864
2011-06-09,17.757734298706055,25.56737518310547,91.13953399658203,67.94880676269531,31.814504623413086,3878.64990234375,0.017208765844162643,0.002681238281036391,0.006457047951248018,0.010530011127398264,0.0040129910419932635,0.010596699847827962
2011-06-10,17.37912368774414,25.205968856811523,89.50228118896484,66.6600112915039,31.11815071105957,3805.090087890625,-0.02132088500668139,-0.014135448934654682,-0.01796424378995165,-0.018967153841161655,-0.0218879382406304,-0.01896531429884274
2011-06-13,17.506702423095703,25.108287811279297,90.00906372070312,67.20099639892578,31.53596305847168,3807.610107421875,0.007340918773800498,-0.0038753140610118253,0.005662230336546559,0.00811558679544988,0.013426644510196262,0.0006622759180576754
2011-06-14,17.617816925048828,25.694360733032227,91.06155395507812,68.48979949951172,32.03855514526367,3864.580078125,0.006346969250276224,0.023341811522872957,0.011693158342818366,0.019178333204097342,0.015937109193720378,0.014962133489476281
2011-06-15,17.840044021606445,25.054567337036133,89.65821838378906,67.94085693359375,31.433025360107422,3806.85009765625,0.012613770338461006,-0.02490014842726118,-0.015410845854677002,-0.008014953612499376,-0.018900034112361186,-0.014938228553090127
2011-06-16,17.80300521850586,24.961774826049805,88.09893798828125,67.56693267822266,31.293750762939453,3792.31005859375,-0.002076160969991303,-0.0037036165796868747,-0.017391382782481646,-0.005503672933306891,-0.004430836534898952,-0.003819440926095763
2011-06-17,17.646623611450195,25.494121551513672,87.90404510498047,68.30682373046875,31.711565017700195,3823.739990234375,-0.0087840005176828,0.021326477350813944,-0.0022122046843141563,0.010950490468017993,0.01335136391689895,0.008287806417463628
2011-06-20,17.498470306396484,25.274341583251953,88.21588897705078,68.72845458984375,31.487524032592773,3799.659912109375,-0.00839556100451877,-0.008620809617528091,0.003547548599133199,0.006172602330899002,-0.007064961473278619,-0.006297519754611791
2011-06-21,17.905887603759766,25.923908233642578,90.98358917236328,69.65926361083984,31.753950119018555,3877.070068359375,0.023283023614604215,0.025700635889999157,0.031374168841993066,0.013543284605349593,0.008461322209710742,0.02037291706115507
2011-06-22,17.984081268310547,26.050886154174805,92.27000427246094,69.93770599365234,31.98404884338379,3871.3701171875,0.004366924794857008,0.004898100988007803,0.014138979477503533,0.003997205373402313,0.007246302381366476,-0.001470169759992701
